customer_id,customer_zip_code_prefix,customer_city,customer_state
KBOMyZ6VTKz3,27947,Vila Velha,ES
zIuFaia96Pe8,4857,Itajuba,MG
TTzoSo8JSsaL,69037,Sao Paulo,SP
OYQsIqnpDCaS,81220,Rio De Janeiro,RJ
TKqDg6UoaInj,13341,Vassouras,RJ
bCMOZAGYGOWt,17026,Santa Maria,RS
UhCrOwInZQlf,95580,Guarulhos,SP
U109zXgPrpe7,70908,Inimutaba,MG
LFkJg38YqEDZ,79042,Pesqueira,PE
wFK1Lopl99Ne,5655,Barra Bonita,SP
VcipCglKV2o4,30170,Duque De Caxias,RJ
OZwDTHk8UM6T,15085,Piranguinho,MG
gQdWOmsfecTO,25937,Sao Paulo,SP
aD1XMSmFY1vY,72910,Sao Luis,MA
uSCevHJlrO8i,65020,Sao Joao De Meriti,RJ
wY6AtOwM7wGD,74953,Campos Novos,SC
yoriLjir2D3d,3657,Sao Paulo,SP
Xut3FvRmZXLN,13973,Cruz Alta,RS
3zq9ANqpHGHe,64090,Curitiba,PR
z89ozaKkDtmV,6670,Fernando Prestes,SP
O1hfvrqNcNCL,12324,Araruama,RJ
mEDt9a4BBKAe,3551,Hortolandia,SP
ZlqRS91Sx3AW,14500,Rio De Janeiro,RJ
NfUJUoFeIoIR,2878,Florida Paulista,SP
lRq4L8YCPlRH,5095,Americo Brasiliense,SP
P0Z8DjVJj18E,5687,Sao Paulo,SP
hHNn2jitgakw,1011,Porto Velho,RO
AjA643YSt4QM,79045,Barueri,SP
f1VBybG7mc8B,39580,Jaguaruana,CE
OihNvx7IAT4w,88309,Sao Jose Dos Campos,SP
SopWM0hfN6qC,99600,Mogi Das Cruzes,SP
xmJscz0hC9vj,1412,Aguas Belas,PE
kjxp6KAhtIrb,36844,Sao Paulo,SP
ruWpsuNc4lhp,84016,Angra Dos Reis,RJ
3D0cJDQIYfnY,85896,Sao Paulo,SP
tqQeBCozqW9g,13650,Para De Minas,MG
9OTVLUcI3AW4,3553,Niteroi,RJ
IgFTw1gGD2PM,3251,Montanha,ES
PhLqU5Zzqrc4,1414,Sao Bernardo Do Campo,SP
AskeGgEhJilz,29107,Vitoria Da Conquista,BA
olMfe4iTUkGW,13733,Florianopolis,SC
OHVueTfeofEz,88134,Jaboatao Dos Guararapes,PE
9qJlHyw6biJC,49250,Resende,RJ
9HC2BqZ8O7Gy,21630,Rio De Janeiro,RJ
VJKW5atVoMtb,44460,Brumado,BA
GMz9WKA2YsqR,3692,Feira De Santana,BA
6yACOjTbPbC3,44720,Contagem,MG
hSuXHICxtGvr,24060,Brasilia,DF
UUnWaaODdN1g,86707,Varzea Paulista,SP
gjhOKZD0F5iO,75901,Sao Paulo,SP
YO4u5XyXFWQs,7807,Quatituba,MG
8BABx62jJ0n3,4168,Sao Paulo,SP
N9NZZLorNdyE,27353,Criciuma,SC
VQ0Pkm1zSRFF,14640,Rio De Janeiro,RJ
7YqEuWtb6F0G,1250,Ribeirao Preto,SP
A045cjRRI0Kv,9785,Jundiai,SP
2WeRLpDdPyqu,78850,Sao Paulo,SP
FlKjGbZk7ZYr,70857,Salvador,BA
MLaGQ4tVPTpk,25806,Novo Hamburgo,RS
quvutbefzFWu,88135,Gravatai,RS
pQ3sUmtk40Zy,86036,Sao Paulo,SP
hED94wRtFlYA,39403,Forquilhinha,SC
WGRkXTEm8Xj5,3178,Cacapava,SP
d1UPmBLHWh6G,56760,Sao Carlos,SP
5wASJanXd9Zn,15900,Limeira,SP
45W1h821N0nl,25265,Sao Paulo,SP
lsZGJmS41mCu,90240,Sao Paulo,SP
1W6oeCzdIONu,9760,Garopaba,SC
W7XpQ5aqzrip,45991,Guararema,SP
P8TetD0XWQus,1026,Sao Paulo,SP
eYPiYmHZQccA,3710,Belo Horizonte,MG
7KjdZT0PG0Ks,13977,Piracicaba,SP
L0o9iw9y5MlU,16010,Recife,PE
cFrGmXyMPF9R,2021,Sao Paulo,SP
qKwKHRKPGiZj,24436,Duque De Caxias,RJ
kilBkiCdUnem,49035,Campina Grande,PB
yQgunhiaufL9,23911,Rio De Janeiro,RJ
FR2elKVnKHld,7990,Alegre,ES
1fZWh4UiysC5,15315,Jaboatao Dos Guararapes,PE
YpE0AtdbuQ1S,3553,Niteroi,RJ
dxvXuP8LISdi,44610,Barao De Cocais,MG
G4ZM9Ac8Qbm6,60730,Paranavai,PR
chXzj02yc00n,23063,Barretos,SP
a84zfPtNB996,37010,Indaiatuba,SP
IU4TvlloI5MV,3882,Brasilia,DF
YmiS5Nxba7K8,45540,Santa Rosa De Viterbo,SP
7ofQy5P5ZfTe,28390,Hortolandia,SP
mbaTkec0ICIO,36504,Rio Bananal,ES
rQm57IXSie35,45580,Cristalia,MG
mYpv36kYJ9jc,23028,Rio De Janeiro,RJ
jlWd6NeMqw1j,69029,Hortolandia,SP
3y2edxqfHTbr,33930,Rio De Janeiro,RJ
rrZedImywQMG,95920,Atibaia,SP
0RuElIt5nlY9,37757,Brasilia,DF
DTjNrt0tmpIf,2253,Caldas Novas,GO
mUGCSHLNGBpC,6220,Porto Alegre,RS
BROM4JHv5Kjz,70345,Mogi Das Cruzes,SP
D7fi76Tmbop1,84400,Pato Branco,PR
cWWVTzyGIZ0g,37880,Curitiba,PR
uGn81rIzM78b,65145,Volta Redonda,RJ
ijVbcdYmK996,14871,Cotia,SP
n46AKx3MlsyS,63580,Rio De Janeiro,RJ
LaGBMNe3W1ij,88870,Sao Paulo,SP
RjVmrC4IIKZE,81470,Sao Jose Dos Campos,SP
4uhvikC4XLsm,15155,Sao Paulo,SP
iUxcpfo25UNY,26051,Florianopolis,SC
D3tr8r1xH2Kg,12228,Pedro Leopoldo,MG
Np6X4JLmDMET,8340,Cambe,PR
nWgraqerDA8e,85708,Itajai,SC
l2laOBQi5HmP,75890,Mage,RJ
qlQX6HkI03Fz,2670,Curitiba,PR
6o3ym7SUIfqQ,5106,Sao Jose Dos Campos,SP
TD2FsG6iCiKK,39868,Pombal,PB
IdHvttL2ATIt,39467,Sao Paulo,SP
AMfT52NUc0BW,36050,Ponte Nova,MG
Plo76L5oxsqg,46550,Sao Paulo,SP
iYRUXJkfLFp8,5877,Curitiba,PR
8j3BA6qiEdzA,5267,Aimores,MG
sUAKsXIVVImd,4446,Sao Paulo,SP
jVY2Bx1usXlO,93010,Rio De Janeiro,RJ
KLqB20cVVdrB,19560,Clevelandia,PR
V8r7bSG1Q9F4,66060,Sorocaba,SP
tDICdGGZ8J7V,3081,Campo Bom,RS
nTHSQ2uDJRWn,26178,Ferraz De Vasconcelos,SP
MYXsfh8ql7G6,29704,Sao Paulo,SP
FznHkz9aboY9,78254,Contagem,MG
4XHLPx0rwBNV,41635,Rondonopolis,MT
DJd02UOYpLYO,28070,Tres Cachoeiras,RS
nV0JCMMQeJVA,4925,Santana De Parnaiba,SP
V6lGV0rRFaiS,26535,Rio De Janeiro,RJ
rIoO1EaEu1QK,4439,Sao Paulo,SP
BbSZuxpSIImX,49270,Limeira,SP
gDMS9WqirVW5,17590,Sao Paulo,SP
lPx91NtRQIN9,72925,Belo Horizonte,MG
exf8fZGIpjaw,55535,Rio Brilhante,MS
Zh6zurqrjKLE,13306,Cianorte,PR
Rbk2Wd5keqY2,26113,Barueri,SP
i2jskDG3gKs0,17603,Salvador,BA
2Wzq7dBPdMSR,29146,Pontes E Lacerda,MT
BvXcMOv4wnC7,3561,Sao Paulo,SP
m7pUFaiCOVx0,26140,Joinville,SC
9vsyb2hP4Vmk,29149,Itapecerica Da Serra,SP
HQyrTqKIsGu9,17110,Colatina,ES
VHLgmai08Ssr,11441,Sao Paulo,SP
3Izfga5ixnD0,13285,Osasco,SP
piK1IBUb2w7e,15718,Rio De Janeiro,RJ
O96lzXzw6AYg,36030,Sao Paulo,SP
hH48UIriohDm,35763,Anapolis,GO
R8AdY9gHExeR,36406,Brasilia,DF
MTBUBxEwy7WS,39455,Niteroi,RJ
xcTyK1CurrMv,2636,Sao Paulo,SP
OI0BjDDtVtIH,55345,Cuiaba,MT
6GD4f3cDpyLY,41322,Sao Paulo,SP
or7McZuf6bad,19901,Sao Paulo,SP
5Bfdau9Ng2SC,96832,Presidente Prudente,SP
Bj73BYx765hp,55019,Sao Paulo,SP
0frmdrHOOkpE,5314,Belo Horizonte,MG
AZOKGovSFuch,6097,Guarulhos,SP
oXmuZdAyA8G7,29901,Sao Bernardo Do Campo,SP
OaoBwWfre1Je,13503,Domingos Martins,ES
j4lwd80WBi6o,6363,Diadema,SP
axqtuF8VZwCU,16013,Montes Claros,MG
zl1rldPO8Tue,36913,Coromandel,MG
3umDFH9EDf7y,96010,Belo Horizonte,MG
gXzYjpmmXEOV,40313,Rio De Janeiro,RJ
NkBJFguQY21p,75110,Santa Maria,RS
VlMSAPfwHIgq,5315,Matao,SP
7GKrtIhadGvv,36913,Coromandel,MG
467SrD9hcOut,21380,Brasilia,DF
kQgl9nKDSSyS,14057,Ilheus,BA
sMJD1Gi4E0Q0,58305,Santos,SP
ZeWE76XQcZXz,3685,Itaobim,MG
jzXpbH2ral60,45613,Sao Jose,SC
f4gW4Suy0oEl,88506,Sao Bernardo Do Campo,SP
piw3Qfq6aCQq,85911,Rio Maria,PA
2WUGUOucqK8g,36081,Campinas,SP
anuDkTiQVNpA,2720,Sao Paulo,SP
LTHL9TW2RrAC,35041,Aruja,SP
kgjfsEJ6GId5,86700,Ituiutaba,MG
d4Vi7ZGQFRHw,53610,Sao Jose,SC
JqAtKvUZQzi0,82100,Rio De Janeiro,RJ
wq5Z7qwfgdCL,4284,Cravinhos,SP
NeJA6GvVPoWM,26084,Santo Andre,SP
pXiSk1ugI5Dw,18044,Iacu,BA
fDwrN4stY2KC,17230,Vitoria,ES
q7kd2DiXaMYN,90110,Taubate,SP
sdeQj4vNkMDo,24050,Sao Paulo,SP
4kOR22c6efaf,5025,Curitiba,PR
Z9Qh1ywRmAmS,26113,Barueri,SP
oDsW8MsomtLT,87075,Rio De Janeiro,RJ
4gjvRA9xHPoy,29386,Guaruja,SP
ERHgZk4ehPoa,33937,Palmares,PE
Kq86HDyW0eVY,2354,Maceio,AL
Kv0L2pjxnscF,58150,Sao Paulo,SP
4Eujb5yIpqs8,75901,Sao Paulo,SP
95x00GvGvdsN,35340,Serra,ES
mMMqaZdSGKkj,5874,Sao Paulo,SP
PVuEBsve8sGc,69309,Salvador,BA
CFq5t8NmcBjF,69918,Sao Paulo,SP
7lzdx5NiTon5,13053,Sao Paulo,SP
yubQuMJHYArq,39680,Sao Mateus,ES
81pRzMsQXJvL,3378,Limeira,SP
9cOeBSdJsVRt,3081,Campo Bom,RS
hrOVJXe5UIJz,72304,Sao Caetano Do Sul,SP
GPbGOYREi42j,5336,Novo Hamburgo,RS
m80CMcFQAiY3,64170,Colombo,PR
h6HYxXQrwd4V,58068,Sao Paulo,SP
jCgGmRxJOQbZ,58750,Sao Paulo,SP
RXcTZwVMuh7r,13525,Curitiba,PR
J4jc1HmP9Pp2,15360,Duque De Caxias,RJ
5MZJB9YPljy9,29192,Rio De Janeiro,RJ
qo9mo5acvOF4,7231,Indaiatuba,SP
yp7tWschT65y,34007,Sao Paulo,SP
reMHDqdhR91d,5621,Nova Petropolis,RS
iInljnnFAiKx,3150,Belem,PA
l0BfHbbSsIA9,8465,Serra,ES
dXi3AN2ExobT,35060,Igarape,MG
8fvg91ZFtCrC,15020,Osasco,SP
tfDhuRy24czK,5508,Curitiba,PR
bChh6mK7RBlh,81030,Sumare,SP
js7p4pR7usCm,38406,Sao Lourenco,MG
5D0axTwrkrWM,37589,Lorena,SP
6eHzzbzzyIgk,30662,Santos,SP
Cmla8gynZMss,1330,Americana,SP
6I0j6majP2zV,44590,Sao Paulo,SP
8Tw6incrVHGA,59037,Sao Bernardo Do Campo,SP
g6iYbCY1k7IN,36061,Araguaina,TO
WgrrZAiIFfxF,35480,Sao Jose Do Rio Preto,SP
Uv12TYPJRREK,92323,Santos,SP
TEspEGQbc91c,4859,Sao Bernardo Do Campo,SP
XkxI5wF3CHFt,72316,Sao Bernardo Do Campo,SP
JJkwA2dXsbAk,86630,Monte Aprazivel,SP
DwrYDSd6OeXT,18704,Serra,ES
QtzgTHJvBGA2,94859,Sao Paulo,SP
1Wq56HIEkGKb,85820,Nova Iguacu,RJ
5h0kQ0HMhfFf,98870,Araraquara,SP
wp1SZ6IaocpE,38026,Sao Roque,SP
MdFRv34TfbSe,3251,Montanha,ES
ND99OCtzv42A,6288,Macapa,AP
Na6jIsBvA2HX,55880,Lavinia,SP
L6OcEOe1nZgR,44089,Macae,RJ
HbRTYGAJXlO9,76300,Rio De Janeiro,RJ
uyPatH89Y3vk,11348,Teresina,PI
0a5GyHWgXwRC,4016,Sao Paulo,SP
7UDTJNVjyVsZ,6010,Uberlandia,MG
WbXXBgKvWEjP,31573,Fortaleza,CE
UAiITgXjnxCZ,4387,Belo Horizonte,MG
LA7Un8cF4ua8,85870,Barretos,SP
GjlT9GmFOxne,65935,Itapolis,SP
IXORq0vSvHjZ,57044,Rio De Janeiro,RJ
9qAEDlCVz1aB,76386,Porto Alegre,RS
rMxi7svVrGep,8795,Santo Antonio De Padua,RJ
pUqBNnC4I8SX,7190,Jaragua Do Sul,SC
SulnIySeqk4z,39547,Sao Paulo,SP
Xxzolt1osOHS,53080,Jundiai,SP
X2Msnxmq1aQm,13044,Niteroi,RJ
eCAzNzjXDBk8,74270,Brasilia,DF
kKkQAKtJdOej,57180,Belo Horizonte,MG
DLiy5KeXCwtS,84970,Osasco,SP
vg1KIG51dGCD,45436,Tatui,SP
2eU7xUfNcc2B,11721,Porto Alegre,RS
gqfMMgoZskUF,4342,Poco Redondo,SE
9F01qm7yNN5P,32372,Bauru,SP
q3caJiRuglHl,80420,Rancharia,SP
1QRCJpFyHhcQ,75703,Aparecida,SP
x16f2Nwi0e5t,32183,Braganca Paulista,SP
4N3NrsUCb8ae,37130,Dores De Campos,MG
KwbUpcEApWjA,26480,Tatui,SP
jlZkqSbeX9QH,71810,Sales Oliveira,SP
qFceBMay1IfV,22733,Itapevi,SP
0OohKYzzZ2mY,65220,Pedreira,SP
jp9EnNQtOleB,54580,Belford Roxo,RJ
fr6JpIDZlyD2,58675,Linhares,ES
LBRNA4xBKdTT,60120,Rio De Janeiro,RJ
RkBgnlHy7zA6,79310,Sao Paulo,SP
nF3dADWWvUpO,9133,Taquari,RS
0jrDfc9BfALq,6695,Duque De Caxias,RJ
U9HeZjm4aO3F,83075,Curitiba,PR
Tu2dx6QOyE8i,68145,Sao Paulo,SP
lR7BhKcSjUWc,29308,Piracicaba,SP
GbVvvyIMfj3v,69086,Niteroi,RJ
RqOVCP4wL516,29845,Marica,RJ
rmiN2LwQ9w6P,17012,Santa Cruz Do Sul,RS
hoIsDWCliZVn,86375,Goiania,GO
uQeDj583qSAm,85801,Taiuva,SP
6fH8ni7Tzxak,68148,Niteroi,RJ
zmPKaNshpXPL,58043,Comodoro,MT
OBpLGqsUQhBo,12944,Coroata,MA
EFeEPME7Uw2n,85819,Assis,SP
fxVutq7faUFW,64211,Nova Friburgo,RJ
tSkTUffTE6z5,3515,Colina,SP
EAgASb2SMfN5,62350,Coronel Sapucaia,MS
Rr7ZXsXDsK0x,28024,Sao Paulo,SP
9jEDzGXL4KhU,97546,Sao Paulo,SP
YeKfZ71hMXGQ,25272,Ferraz De Vasconcelos,SP
veBfcCl9tMIU,9030,Petropolis,RJ
YuBfmnTBXO86,9852,Sao Paulo,SP
dN36SFWvX6rN,24846,Anapolis,GO
MWesReS11jCu,4664,Ananindeua,PA
Zo1pvdW0AauT,68640,Rio De Janeiro,RJ
7gSul4JmzgqL,7942,Matias Olimpio,PI
Y0kVLULSGsaW,4753,Alagoinhas,BA
2mO4Y7rDDM1f,78240,Tijucas,SC
Wc637DMRaKpr,58115,Sao Paulo,SP
5rjz5c9CTQ2k,88950,Cesario Lange,SP
qQRzsD7yBbeJ,89520,Artur Nogueira,SP
WY0zrQCtNGQI,3941,Sao Paulo,SP
gljUofdvu0Ep,60010,Belo Horizonte,MG
c17ylwxoqYXx,86900,Juquitiba,SP
0uNf4PQte2lT,40243,Curitiba,PR
nJ2ST6XCpEa1,65335,Florianopolis,SC
aJKfethv72yk,90160,Olinda,PE
bfY9CBT5Q7Bh,39237,Sao Paulo,SP
kVhloKoKyUBi,4564,Mesquita,RJ
cVQupkg9NlOn,13142,Jaragua Do Sul,SC
a0QPDR6mLJ2r,55004,Guarulhos,SP
2ouCf0E0esGt,17120,Canoas,RS
eBrMUX1xHpxB,6416,Sao Paulo,SP
Gfg87pGGLu0R,29120,Palmas,TO
q4lNbZvvFSVZ,82100,Rio De Janeiro,RJ
zaDWqbVPUEiC,72715,Belo Horizonte,MG
fh2vctymMClz,83843,Vila Velha,ES
wl8E0mQK1vAZ,13857,Franca,SP
XsXqrOTSDy8U,65935,Itapolis,SP
YOoMu23yKYN8,2217,Sao Bernardo Do Campo,SP
uVi9rAaggmAo,15056,Sao Paulo,SP
nuT5IRZdUMK6,40391,Curitiba,PR
kU5hIkyW89AP,58297,Camaragibe,PE
JsXHp1sjsF19,62190,Niteroi,RJ
ZEP0sSLNlhG7,73813,Porto Alegre,RS
2nmv17MpHG8X,6775,Sao Paulo,SP
bulJXtASWe08,58865,Ibiraci,MG
Wk1yqAZKIfqV,4937,Brasilia,DF
Cai19zymLsYJ,9614,Recife,PE
L53xR8xGZaZD,3379,Rio Grande,RS
ssXgSH6z0g8S,17513,Sao Paulo,SP
xF4yIv1vDtOy,93880,Porto Alegre,RS
k7GtceKwNgMB,65395,Brasilia,DF
tcXUcae8m1hb,94065,Ipua,SP
zxnzAMXNhIRi,14808,Macae,RJ
HqYjA1irgw9I,5846,Sao Jose Dos Campos,SP
tW9U60gxJmLh,30240,Curitiba,PR
azn1KwgS7Rho,22745,Maceio,AL
PYXyjCH66Dih,28910,Jundiai,SP
aE46Plt8tnTp,23028,Rio De Janeiro,RJ
zShUuGgZqi1W,30622,Sao Jose De Ribamar,MA
jg7C991skSMP,24456,Sao Paulo,SP
cWPuhFYrcoMU,16402,Campinas,SP
PU1VFUq5ZD1q,17204,Itamaraju,BA
w8KM7rimzLzM,5001,Jacunda,PA
FGanMFaoir5h,81830,Brasilia,DF
ddUFHoKxBDSr,98760,Marilia,SP
SMDtwfA3y4Nt,28910,Jundiai,SP
ujWrD7wcFDaK,12445,Juiz De Fora,MG
PJ6zHytlpZ1g,1501,Ubatuba,SP
nZvf7lh6ZgXL,66025,Rio De Janeiro,RJ
I5an5Bi9p0zs,93819,Louveira,SP
r5wxMlL5T0WC,51130,Santo Angelo,RS
chdIrEW1gLFI,90640,Belo Horizonte,MG
PvrJ9HhssoOE,49740,Santa Luzia,MG
Q6A580Fe4Ynj,49009,Vargem Grande Paulista,SP
D2qq7gviSS4O,72312,Sao Jose Dos Pinhais,PR
aDqnJatl0pHk,9445,Uberlandia,MG
P32rqPH5Gm90,89108,Taubate,SP
Jj7yLJrVO56W,38400,Santa Maria De Jetiba,ES
mJcTuJwffODP,15704,Taquaritinga,SP
nhyKLSRBnj22,19060,Maua,SP
8EaeSmS2YvxN,9651,Rio De Janeiro,RJ
dDZUY9CIsz2G,93048,Brasilia,DF
teZw8tP7W6HZ,8571,Divinopolis,MG
BEdsTQFE6xwi,19050,Belo Horizonte,MG
hR9NhaJgLDNT,36930,Itajuba,MG
enGHEqxtVhSV,31814,Bertioga,SP
1vfbjTJLJFSk,1154,Vila Velha,ES
pzPvrQVZfqag,24431,Indaiatuba,SP
pChM3hWSKwCD,21535,Rio Bonito,RJ
kVkdQkzhnOU0,94856,Sao Paulo,SP
IYOdoJPQftuq,89176,Vicosa,MG
vtxvFuwAP7XQ,91540,Brasilia,DF
DqV4ZWYBoeIh,4202,Santo Andre,SP
Px8Wn8965Vqx,45994,Salvador,BA
u05cF3o2Xkmx,64625,Porto Alegre,RS
XQUamTZ8WT8q,73350,Volta Redonda,RJ
ZU2owE4hOyKC,48895,Ouro Branco,MG
DR2O1Dbd4bg4,70722,Aparecida De Goiania,GO
27HvODq2YUJV,4068,Rio De Janeiro,RJ
g1dvfotOxlsU,77823,Ribeirao Preto,SP
QQjkFCXDLQbE,3441,Capinopolis,MG
ArNtzhD3gBIu,18119,Guarulhos,SP
dUPsGqBhTHiM,2863,Pederneiras,SP
eiq3pdKBjSm2,4713,Iapu,MG
UYSQp4yAQ5A4,2844,Botuvera,SC
qg7oBWzLZ2j5,7903,Salvador,BA
QzpFHpncT8i2,84261,Teresina,PI
wws5PdGLPeP2,28910,Jundiai,SP
XCXuJFBUWOCb,95030,Carmo,RJ
MgRpHySePVSV,4315,Braco Do Norte,SC
9Md5HdxhZNML,2220,Itajai,SC
nfQ0Nfoi6U01,15710,Santaluz,BA
8Y1C3Mo6ulcL,96843,Barra Mansa,RJ
O7DWeMQvC0cK,69906,Rio De Janeiro,RJ
ZijDYPvb3Xqg,70374,Sao Paulo,SP
0tZbmO0k5EQv,35894,Conchal,SP
BcHXcB7Y468H,3525,Cambui,MG
vvwNWxXk1okN,7153,Belem,PA
uZ6gP91QMETZ,37360,Americana,SP
iMt6wk5Uq0Mk,5184,Mirassol D'Oeste,MT
PEJ8w7KMzFFh,3652,Rio De Janeiro,RJ
A48s8QYDNcHA,76600,Cachoeiro De Itapemirim,ES
MhBnfQt6Ewev,4912,Sao Goncalo,RJ
Fa0ldk28zhnF,18070,Sao Paulo,SP
W1DGa2snBBzh,46875,Campinas,SP
zfwXymSXklfg,13144,Borda Da Mata,MG
MYko9nMRCZjW,81470,Sao Jose Dos Campos,SP
xLxy6DQjZbpl,87708,Florianopolis,SC
FsSoRc4UecN5,4195,Santos,SP
WALtjFIrxh01,92420,Porto Alegre,RS
Gw9tfUioaMoJ,38240,Campinas,SP
O0VCR5Be4XDZ,3505,Sao Paulo,SP
S6TZiCHndiBk,83210,Sao Luis,MA
fukWFIQBjQ3j,95115,Volta Redonda,RJ
Dt3DptTDz44w,7781,Pelotas,RS
uS4SoG1L181p,3907,Bauru,SP
XGIEgMF1aaXl,13341,Vassouras,RJ
esVIotyQKcyD,14470,Sao Paulo,SP
izj2S0OKq9K9,3378,Limeira,SP
WYPAA7Vwc3Zb,74423,Nepomuceno,MG
bcnmBuWN8iWj,15320,Uberlandia,MG
9EXL2s8rJoBr,55535,Rio Brilhante,MS
scSWZZRJIzKA,1125,Angical,BA
U8YZB1x6o6VT,28680,Jacarei,SP
vU4VPQa8JfFZ,65400,Cabo De Santo Agostinho,PE
yX6cDlpYfsHF,4634,Sao Paulo,SP
eN5iAIVnwNks,4315,Braco Do Norte,SC
yrmsev9BRdFj,35190,Londrina,PR
WeuKEfpXzpv1,48850,Belo Horizonte,MG
hibNbinsRy6q,95044,Rio De Janeiro,RJ
JjZj246jXBnA,77478,Sao Cristovao,SE
KIIhe6oRkIGk,53401,Sao Paulo,SP
oj1d3bwLIRcm,95588,Salvador,BA
PMk4yLKKVmSU,63575,Viradouro,SP
aDCxdfZC25t4,27980,Sao Roque,SP
xFUjTQlBxeSU,81270,Araucaria,PR
iSuXxcCR30Ig,24445,Rodeio,SC
IqqDsqMNRJ1l,95020,Presidente Prudente,SP
uSo6JWMRHPoL,13335,Sao Paulo,SP
346LsmvcvHOp,75530,Belo Horizonte,MG
Z0TNiSavtwie,93804,Sao Paulo,SP
FKf8t53VMfxa,25975,Sao Paulo,SP
SBRgoRd9pn30,27420,Rio De Janeiro,RJ
QtLIEF9TmJM8,85835,Lagoa Santa,MG
0lbntKvfGP2S,3515,Colina,SP
dCTfJ3B6niei,5452,Juiz De Fora,MG
0a9Qt1TXtghM,81460,Joao Monlevade,MG
0Gal1VPBi8s7,65210,Florianopolis,SC
HIqeMxneSsy7,97195,Brasilia,DF
aw6cwGQpjXjG,5867,Joinville,SC
egqy9rF01zeM,78711,Sao Jose De Uba,RJ
UmPXGMVVgISd,86027,Guariba,SP
ZeCLgVVnirLB,70770,Salvador,BA
2X8tKh6H3BJR,7850,Goiania,GO
rGVzxdGufcWY,37545,Franca,SP
SK955DAvakCp,69086,Niteroi,RJ
ogMF8pU4hZia,45208,Belem,PA
WCvsizvmv63I,39237,Sao Paulo,SP
oGJzcua6Ch9M,2185,Jundiai,SP
tBuITUkMpzDC,12443,Embu Das Artes,SP
xeUjZT9AmiVz,47806,Barueri,SP
p3RAc0XENGWe,18017,Osasco,SP
GgHvcGqwJOqU,37115,Teresopolis,RJ
JAWzRUFJjIqm,19064,Sao Paulo,SP
3qV2YNGPIBYQ,96170,Apucarana,PR
ESNj7oW4tOqd,3673,Fortaleza,CE
wVM9JWCunAVJ,16220,Teofilo Otoni,MG
6MDtTea42NWB,89708,Sao Paulo,SP
SteVoW2DDNu5,2523,Sao Paulo,SP
skK05hMxZLe2,20221,Lauro De Freitas,BA
yXV9NmtR7vIS,48901,Diadema,SP
wiydFmemuzxE,76963,Candido Rodrigues,SP
GwmnMu8tzO2F,89035,Sao Paulo,SP
n9wpiROrqlmb,22050,Jacarei,SP
sK3JkvTzsiEM,85025,Vargem Grande Do Sul,SP
1tAEVoo9CgB6,68505,Morrinhos,GO
KKm6rM3xGM7w,17560,Belo Horizonte,MG
tyssrZqbT9Nm,2124,Sao Paulo,SP
aLsawuYQgxcG,17210,Formosa,GO
UtVbwP2LWrCT,12722,Assis,SP
jeBBlTLjXUr2,87230,Porto Alegre,RS
4FmNQocUCM9W,39472,Taboao Da Serra,SP
66LyKmztUjBz,7023,Sao Paulo,SP
nqDzSpXDfU1o,1523,Cabo Frio,RJ
6R1jNdN3Jpoi,85506,Igrejinha,RS
9FchmbYM0lsf,1226,Suzano,SP
2CnHFIlZ5O78,89216,Santa Luzia,MG
zaJkfF8JPs2s,29701,Sao Paulo,SP
zjXmngU5I9wI,4734,Rio De Janeiro,RJ
RdANajt9XoJO,54460,Santo Antonio De Posse,SP
FI0m8G8zaIGX,7178,Paulo Afonso,BA
xLmftIFog8wV,92850,Brasilia,DF
iMWohL5JGemx,8686,Rio De Janeiro,RJ
7vVjY3inGHc2,8594,Ribeirao Das Neves,MG
dvDVProsXt9A,9260,Sao Paulo,SP
GtgKrSgz1bGb,49260,Rio De Janeiro,RJ
erLxailu8u0b,5863,Ji-Parana,RO
570IaGb78tW6,99255,Mateus Leme,MG
SULSDUR4Sm1h,68372,Brasilia,DF
ezyiGj1TTdf2,11088,Embu,SP
FY749WO3NNaS,86230,Guaratingueta,SP
lP1BnW4LitKu,60441,Macae,RJ
XnfyDcJMIfvd,88950,Cesario Lange,SP
kux2VY8A216B,38280,Santa Vitoria Do Palmar,RS
izfmuW9Tz1y3,58429,Registro,SP
LJQxzR96YsSE,14802,Belo Horizonte,MG
N43PVoA7Y5Rr,73320,Guarulhos,SP
6aQMmDJ6KSeh,25940,Rio De Janeiro,RJ
gaXYPg5t161R,2334,Assis,SP
mzOaiHl9kpfp,7190,Jaragua Do Sul,SC
acP96ITRE8k7,59275,Porto Alegre,RS
jMMzA0olrtot,70238,Campinas,SP
h2JIkYpKXGin,70344,Porto Alegre,RS
n1U132g3vnfY,4357,Rio De Janeiro,RJ
97lm0VpKviYL,1501,Ubatuba,SP
nvWyUkKdosEh,4068,Rio De Janeiro,RJ
BDx0yuZPwRou,33935,Guarulhos,SP
xittT22E39fy,37517,Telemaco Borba,PR
nhEQyC6VvXfY,4144,Florianopolis,SC
NX3OpRIPze2y,4282,Rio De Janeiro,RJ
kCrVY0I3eUqB,17280,Joinville,SC
W3f9xS2xIw67,5574,Canoinhas,SC
ra1dT8RnBSiU,2270,Cambe,PR
gk2sdK070vZ7,2281,Inconfidentes,MG
sKkQdxa4TZvq,2306,Sao Bernardo Do Campo,SP
OplOVguAjw71,8130,Colombo,PR
KAUyv7JpXKjn,2717,Perdizes,MG
